Date,Alecxtronics,Isaiah PINNs,Justin Mart,Mariz Shop,Maykel Solar,Nar Wind
2023-06-07,92.21554316057768,101.02734157467803,77.55967598737838,79.96893016632193,95.95589462343834,126.24329536133814
2023-06-08,91.15997439278138,100.76364683984735,78.75105347555751,82.50019181450917,101.96239210383399,124.25162439360473
2023-06-09,90.67503294300448,103.19632948321338,78.1934047951129,82.55068959349147,104.02374055198254,120.96096769800829
2023-06-12,89.63518353018799,103.77464802887377,76.41175746525383,81.67863644567153,104.0152619751397,118.65841044299678
2023-06-13,93.06456316999342,104.52996278259425,75.94541438377365,81.47930268767607,103.37522887886884,117.61142267999396
2023-06-14,93.08597564802834,103.72427910939473,77.69774595008298,83.20206602329661,103.47468720495746,113.59585147346074
2023-06-15,91.18307665329131,102.76903500023879,78.7186082969463,82.42449950743797,104.94170364615545,113.68567976072273
2023-06-16,92.74188599168124,101.93475257245024,78.33149768687947,81.46673983302715,101.92983375659382,116.32574179099835
2023-06-19,90.55010483544638,102.79348451278405,77.94558272582123,80.90322472579592,104.85125372423376,113.7610811842155
2023-06-20,90.97462431893987,101.98260720742296,77.59371255136263,79.77847687944245,106.78604438923144,118.21234819631427
2023-06-21,87.52173928829636,102.62666361969465,80.07291201891732,79.94939000352322,108.76416241768376,119.77947818655478
2023-06-22,85.27006802693231,107.02963880483783,80.55713237367719,81.94628620960115,110.00697623373182,122.954809452131
2023-06-23,85.6492711630223,108.9651698331893,81.10278301106189,82.36908426048227,110.10497187613456,120.99763756972058
2023-06-26,86.96711397035055,108.31111904939459,82.39061445139308,82.08250278423179,112.01756971302314,123.65978826151593
2023-06-27,87.30933720216034,111.00021032713633,82.71106298092332,81.74851986074358,113.73271437816945,120.37788111831146
2023-06-28,87.15119177251597,110.15303086750416,82.41502259439814,79.87794976683365,112.77560714898333,123.13631476969167
2023-06-29,86.67126277130744,105.80609198718025,82.19730253115252,80.96739060268418,111.2144169982069,123.71592071631002
2023-06-30,84.18796125952196,103.74607963717835,82.1337048822528,80.89717716037478,111.54258319562888,125.48914438058543
2023-07-03,83.026102718792,99.98603571096365,82.11248973129972,80.70267577603015,115.99324235465475,121.90345643125563
2023-07-04,82.30585715708003,99.33522722369823,83.03851832211842,84.68752830644884,112.50011647246906,119.25363895795675
2023-07-05,84.10657276172822,99.421524178264,83.12818089116563,85.09341380132567,108.49088121106564,121.0959673851755
2023-07-06,84.72892847974649,102.86293537297315,84.07198244565936,84.16446263536456,108.98226323153143,118.30601914355023
2023-07-07,81.83428441940241,103.58949498967324,83.99544885352861,83.65300993322647,109.16465501438621,119.73186775443997
2023-07-10,82.40762426474957,103.18813901265256,84.11981443826592,85.13209379748668,109.68261537748677,115.7550548201454
2023-07-11,81.81628562079347,104.96658128462393,81.66039595035056,85.30244785077015,110.39774527991356,118.28307798107195
2023-07-12,80.75645318435414,100.47604288593357,82.81540126975464,83.50687646765859,109.82735733299002,114.73987785233624
2023-07-13,81.79134247407251,101.00112051624953,83.27191828464122,84.6916840314238,114.04079554581038,116.38167982081536
2023-07-14,83.537145625901,102.62164905137627,84.5532512813692,83.87228742703799,109.61055126897544,118.26358522488091
2023-07-17,85.15022019867558,99.68120961646503,80.98287381069218,86.28836087063338,107.4065551322352,116.2678534726779
2023-07-18,83.7748332063724,102.03871201360444,83.58493650035292,87.7239929462322,107.17251715646903,118.01919433723984
2023-07-19,83.29998716848465,102.7832291323406,83.4351325308996,87.16349546720748,102.90025548459727,118.83765662916831
2023-07-20,83.895641532366,101.98405124322382,84.85909849520613,88.88121885502784,102.48984961921437,117.2944318579176
2023-07-21,85.59137907228069,103.33458049247761,83.57075408570991,88.99842664107132,106.87933840677775,114.41971730840203
2023-07-24,84.81743147725382,108.18967483294408,84.36775138158146,90.17121901653185,106.97794395157402,108.98472947957461
2023-07-25,84.54533522352811,108.63821793480864,83.07003128849125,90.85649545570685,107.63977166399374,109.98555369028404
2023-07-26,82.73652842653617,109.2334868026584,82.32110116634334,89.73724847012927,104.34326462425888,105.80829910516215
2023-07-27,80.82101917905592,108.2886615842051,84.74425347869939,88.90182681975205,102.78886707625047,106.10323792024968
2023-07-28,82.18621493676625,106.51689026618455,84.52756569347748,90.31306223492703,101.86996435801815,105.44888755631388
2023-07-31,84.48824287181094,108.35471928398648,84.829146755919,89.88764250018703,101.10446237743187,107.29745456610915
2023-08-01,84.40884415170444,106.5685677304901,85.96929618891312,89.37184920977121,104.438184258504,106.53289271814788
2023-08-02,86.16317158634513,106.77458512152718,86.6368669007445,88.12699578710456,105.9468586274613,105.70134258279363
2023-08-03,86.83203002451584,105.81230132154624,86.85861861015077,88.7153468509469,103.08472117124025,107.69620666433616
2023-08-04,85.76175558378418,106.88423990380599,87.36162721608765,91.53036433418805,103.76345165749817,108.6455569850573
2023-08-07,86.42708237569455,107.65370290671329,90.59575631480499,90.10338868417678,105.10599834020107,109.55149491217962
2023-08-08,89.17152939441804,109.96591121856649,90.544649185043,90.16317335270642,108.18828349406267,110.8886341389633
2023-08-09,89.15222399520917,108.90436282122903,90.84543772408699,92.12113302706165,112.59379325039579,106.75506502759319
2023-08-10,92.03216760156175,108.37230777815766,92.31617702348628,92.03875639243105,109.81632937503736,108.83759484031508
2023-08-11,87.37797614312215,106.3246680126957,93.88797167574708,92.69321997054456,107.65565992179515,110.56112499563298
2023-08-14,88.87059401216378,105.43677177150866,95.60333796718896,91.25514984233637,104.36541566882421,107.82951954186443
2023-08-15,89.06997111515908,106.28853914607326,96.5526725292568,91.87087273912205,103.79811976492395,107.2164239448398
2023-08-16,88.58318961467607,107.96393495405928,94.9398577741853,91.64082589971034,105.05739458475453,107.15396904150457
2023-08-17,88.79029217526721,106.04398164774332,97.32394836526674,93.03379552803867,107.72591516262621,106.83700374623066
2023-08-18,85.37266293306325,107.95840862880655,95.69345517566931,94.73406123819633,107.56457912391507,107.77555203277078
2023-08-21,85.04091602085742,110.98097662182144,96.15768914362906,98.51581220755861,106.75059385663849,111.7467345738873
2023-08-22,85.69330978634225,111.95841446243892,95.10440625894121,99.40590943171308,107.19924063247468,114.85600121952304
2023-08-23,88.30817080684471,116.29887883042232,95.0414608298546,99.92286193464405,105.02627872529695,111.19369722818183
2023-08-24,87.44125824564043,114.57018849844505,95.53996697884422,100.2447075416444,110.70279197182879,112.98165386621811
2023-08-25,86.08174443842118,111.80927759204972,96.03042041230216,99.74498489845999,106.3842494838463,116.84505996320058
2023-08-28,85.26484369983139,107.95561129700222,96.6691024622738,100.28278402812232,106.91948229297388,118.02765912593064
2023-08-29,86.88368438273741,111.29017977501807,99.06730829787881,99.86936822874117,112.51271131587906,121.33963409810903
2023-08-30,87.50056803752376,112.81263390381496,99.77348986734802,100.15208983492326,112.57686140501863,127.65103709094384
2023-08-31,86.62167570939387,112.74364825934852,99.43857987839587,102.18183190704714,112.08810624895577,131.01253515056214
2023-09-01,87.5592257219167,113.4334152044335,100.91731048365054,100.68086416336374,111.13537906747247,131.88439213648405
2023-09-04,87.77326722619041,110.96404541360619,102.76486667739911,102.44785443565242,110.6795730463087,135.42973345661179
2023-09-05,89.53502420093174,116.58507607629814,100.92013016347579,104.52336740354684,114.58999642356864,135.97555533080094
2023-09-06,88.33079655910352,116.94522898750665,101.85909275048616,104.3697236482175,108.46895049191191,136.11126897363982
2023-09-07,87.79772382625978,117.25998841888818,102.96694410731502,101.13050450046546,112.75302462629912,134.9746994718934
2023-09-08,87.15545931202426,119.0339712724525,102.53913731588172,100.24272317091328,108.85327507201579,140.41083816591035
2023-09-11,84.68369784319792,120.24473327338639,104.70848496963781,102.24269961101812,108.17329959147786,137.62216107805006
2023-09-12,85.2293211250218,120.84476528057111,104.50441523522579,102.23830112915086,107.06150221886462,143.05385389022476
2023-09-13,85.71832454432759,119.00878349393726,104.73286530371068,100.7474449802627,108.69190150432034,144.91071049986368
2023-09-14,85.76996559466453,120.19635154095403,104.49266640554625,100.01750460200819,104.47671037845292,139.9849768613404
2023-09-15,85.41119243799015,124.86924606296803,104.54844753226683,101.31703055224321,105.73315305116579,141.3340646615949
2023-09-18,83.06884620790534,128.3390460438568,102.87415554559084,102.18199832389661,111.26627879719918,134.159001965555
2023-09-19,82.41412399256664,132.56051946002754,100.70603084697902,101.84698492302405,107.58130491552635,136.32794982684337
2023-09-20,81.89210102061847,131.27770675255522,103.1746582319373,101.318515451163,108.135983401404,139.43438969361642
2023-09-21,80.6288877564664,128.7693580277384,101.90274141907317,100.7550980671698,106.40366121587665,137.43969883078492
2023-09-22,80.40941569443443,128.51005411998455,100.42869343958868,99.40045070841073,107.58563836702348,137.92002102442885
2023-09-25,81.1023791820828,128.71770095454622,97.26576778417139,101.86896018583865,107.68021481459874,144.88319922090193
2023-09-26,84.26242323152526,131.63138417982046,96.36689017827578,101.40804996753226,106.0094973885189,143.1201128346246
2023-09-27,84.59943358461422,127.31396225449348,94.50155910578803,103.30748724178031,107.3533247776313,139.43681197840897
2023-09-28,85.07885898742242,131.33445823883923,96.88711716258558,105.72375366592472,112.35170765864777,144.75651484094288
2023-09-29,84.99476453364913,130.98555211127143,98.39537654074113,107.35104494833415,111.86151166199413,152.09689772019414
2023-10-02,81.83575383539161,129.9369595747843,97.41415819232535,106.69026890344342,113.93812657723521,152.17180742580723
2023-10-03,81.83327609012979,127.39688840125066,100.7919104034005,107.37054667871435,110.35734901186139,156.13121420716598
2023-10-04,81.97288839421046,123.31106980126242,102.31789463587056,107.36378962306354,107.79301046254538,161.52075822598775
2023-10-05,86.15546574744086,125.42068882293081,101.85111703191049,105.95001676686002,109.11724816086867,158.61368036268948
2023-10-06,85.86756660964113,125.66755359918602,98.13273728551991,106.49870571796676,113.28716474228868,156.76359662997206
2023-10-09,86.43019838228363,122.52814253491375,101.59406955308286,104.6631643781761,114.34454440866223,161.7271699615475
2023-10-10,86.41341220892556,119.45493211653496,99.52825521864278,106.57643488227235,113.4985156633518,168.75300489999856
2023-10-11,84.45926413733804,118.71473960158632,97.131001151284,105.86801393315527,113.54191275330342,171.21295933846994
2023-10-12,86.45515093700851,122.80575748332589,98.66192935156784,106.21980312529817,110.09150138287355,167.55519159915082
2023-10-13,87.80903975739878,122.2309236761532,102.37017774907324,106.70413164230801,111.81265348023757,176.15941055092324
2023-10-16,89.25389782314646,118.67031826039155,104.54938354079546,106.32243375575331,114.35218868160719,173.90602279389043
2023-10-17,87.68907714717807,118.14756006855464,105.46911553857231,107.2944272385162,113.112262858223,172.52404359080933
2023-10-18,90.2292117461327,117.56364904147966,106.44617746335473,106.56479002006101,111.83557905028005,174.07653446522315
2023-10-19,87.77846600536536,111.44622059401009,107.8499290368394,107.99907007096434,112.62646281468169,181.04562408562148
2023-10-20,88.85922274762798,111.38094367553921,109.11743021131409,105.87222277183126,111.44806646814959,185.02639039482918
2023-10-23,92.88502732773719,110.92314344525427,109.61152400978422,106.10494113928593,111.30847438869523,187.03020038436145
2023-10-24,91.10855763309834,112.53470774961606,109.81592243380715,109.26898013603699,117.35440280525519,189.28471620077286
2023-10-25,90.12754033095423,116.83244440869959,109.74578378743105,107.67393933101845,116.67855932057924,189.56655624809122
2023-10-26,90.35251106220713,119.55447316402929,108.5441677157547,106.61683282391257,115.6842264972166,192.3071187765906
2023-10-27,89.49200540242629,118.97273343666218,108.12057501695375,107.47411452185881,113.87208405525531,180.59458715657962
2023-10-30,86.80255246885889,116.42692440815622,105.4411194359341,107.79634474514181,116.05689534800554,179.33211586423315
2023-10-31,86.96513463872674,122.63727489580876,105.31728893726475,108.39730224364467,115.57849894682083,180.48948676049187
2023-11-01,85.17953562407456,122.84401534536985,103.79821006352944,109.22838971495979,113.76280440699054,175.44001311980298
2023-11-02,86.03318220172486,122.93969719946743,102.12472768970744,110.30638703646397,117.63048387738012,177.21350734843693
2023-11-03,84.50786244380743,122.94184844880436,102.43139926014634,112.19151072679881,121.92892507702203,176.38048025737953
2023-11-06,87.2121158770376,123.49160301246464,104.62403792402128,112.9171775686214,120.1604225399745,184.36737563859904
2023-11-07,85.89951638180575,123.19715443523772,106.10700673244676,112.5430419167441,114.72801104561455,191.8388826545015
2023-11-08,85.39068062222263,121.852672627172,103.66769813674024,113.7183012661124,117.70153407450233,189.6937116880648
2023-11-09,86.83478697530728,120.5874884545934,102.17082335884014,117.04079834647234,115.75041778174587,189.05534159752304
2023-11-10,84.76561920254603,120.56879095664526,103.65392635949956,116.84322414093081,118.10829316464594,188.7816574667312
2023-11-13,85.19470000166561,119.32513257429304,102.16819320068288,115.18218959104424,112.47706642254978,186.7367010399086
2023-11-14,87.4950377592698,117.69482649331837,101.85506902536774,117.14603772017928,115.06121375869084,187.724456997632
2023-11-15,84.76921241586717,118.00460661655279,102.72974371045579,116.96978161514349,111.67411942699144,184.27296831347297
2023-11-16,85.12536845946825,117.46308552493339,101.27874081571758,113.25315032943566,113.77855792970412,179.20901359310787
2023-11-17,85.61176786841612,121.11057584517687,101.46938812917739,114.73635217945032,113.86470117340902,182.09355235531717
2023-11-20,87.00444473283277,114.9140643021556,99.48896920750906,113.85286806709915,111.22580633552913,185.05606228464168
2023-11-21,84.92089635062545,117.50897564335067,98.62514615816465,113.7324755186737,110.14377066308496,181.44470008566924
2023-11-22,82.7489280217629,120.53454869162748,99.12909495623737,114.33453738958555,112.09474821307059,185.6261695837836
2023-11-23,83.65907347496126,115.69629582232433,96.81753108479725,114.69611868740702,112.43686242188743,182.79135524070642
2023-11-24,84.19955064956025,114.96352066599847,97.48857632111806,115.95798903296462,114.13730639474294,184.02553001157438
2023-11-27,84.66475857133153,114.16971268388926,97.48910597956157,115.2375518934327,119.96657715851597,187.91375326937563
2023-11-28,85.29607213033127,111.0561373352101,98.32988384700667,116.16275329621226,115.41186210724605,187.83103040428043
2023-11-29,84.18593893619989,109.39656396264117,98.69030350789286,115.74610626841032,120.22168991779012,190.05458246729182
2023-11-30,84.62019800655244,107.04699723929008,100.7607410432142,117.07107283117196,120.58396953076402,187.69167050152944
2023-12-01,85.16022096320847,110.92046061694118,100.98047421369233,118.19215387873949,117.95188081807707,186.84677601212965
2023-12-04,83.99417123233287,113.07224393597406,100.36224496988366,116.58028090872803,114.13921767199682,185.96201186952933
2023-12-05,87.23127253118162,116.04267869174309,100.57669320720024,118.53044814437986,113.64628949127572,182.59634598577338
2023-12-06,88.10590483990133,117.78859907379818,101.43011339991773,117.61662826256789,116.34177018731125,181.8638995847096
2023-12-07,86.07452450725516,115.21620987153909,101.53493479679202,119.08663926257404,116.01777660908041,175.02750716655905
2023-12-08,87.25584560830106,114.07088389626601,101.62725934742576,119.78046380084513,120.53284630752043,172.96068281471963
2023-12-11,85.6141800150237,115.25044406782057,100.59292473282875,123.16603880974127,116.28486424640944,171.80195935880118
2023-12-12,87.01605273979945,112.52382519962099,99.62751791731564,122.79071036414133,116.29623470650073,170.77346643666974
2023-12-13,89.10046269642115,114.19699088746883,97.58261296165227,122.1856503676807,112.75652489722464,169.81345048089162
2023-12-14,87.69377191795381,113.70625806766864,100.20749465525836,122.18671410979226,113.8317685815951,169.6192771622357
2023-12-15,89.44450737759092,112.91349823987285,98.38467344770073,121.66880274621514,116.43041856227701,171.73325283197977
2023-12-18,90.23108783882013,114.58778639348091,97.39661498668877,123.17446316480492,115.25819483059934,175.59941402664688
2023-12-19,91.77273282191132,115.66828573128765,96.3816034024618,120.26012331101474,108.03653292558752,172.83911894730647
2023-12-20,95.36876224690107,114.8936784547874,97.71344971526439,118.4098432668245,108.61865190569907,167.7846299099064
2023-12-21,94.94932448023285,117.64760542746492,97.31128537402361,116.56333937331854,109.85503194682592,163.53549831625094
2023-12-22,93.57550022301464,115.18879697552744,99.17947611673856,118.27228008860571,111.0154048473342,161.62034069857864
2023-12-25,91.97145993967642,116.67487344964212,98.21203261128426,121.38273167923747,114.54451547585866,160.2687311273307
2023-12-26,90.52826344193356,118.12616312836701,98.65349419574326,121.22906887255081,111.5627471024794,157.27597648718012
2023-12-27,90.43397902874368,117.45582477927864,97.45428986466932,120.95874792307423,113.52153896476386,152.32237416573108
2023-12-28,91.09866140623078,118.28358027494336,100.67129284736353,121.12224727771213,117.00366713536735,150.65555477214278
2023-12-29,91.649995617673,115.41827369937901,98.92348839118259,123.28867024043093,111.95987942994742,151.4009782638925
2024-01-01,93.2254349315919,117.62989741461877,99.41410623793064,121.62204219859572,112.9033206902895,153.73149459434543
2024-01-02,93.29631672257219,117.25431286432232,100.39382191671032,122.09430719700542,111.53376694587489,151.66466960446309
2024-01-03,96.096347774967,116.09289966032543,101.0492131552413,123.93059862009416,111.35121673762958,150.16685119446024
2024-01-04,95.63684695193861,118.61357189976619,100.79899065549371,124.90308704042934,112.36822849615251,146.7865600913928
2024-01-05,101.03445098061705,117.0128830689595,100.63308011080974,125.29636575995671,111.05221751675387,146.72991445636674
2024-01-08,102.35783952686131,113.81960861172784,100.72944939902307,127.23013695111817,109.23568731069423,143.70791396072943
2024-01-09,100.66838049284972,110.38588043338753,100.5377394381681,122.21100062474615,109.37273405292346,145.84013553278638
2024-01-10,98.5844856977697,111.78779985844099,102.03249699776052,123.49704071485043,106.48248151063831,139.52787434538845
2024-01-11,99.59015871923323,109.01591088688417,105.50403573363161,122.32801186644139,103.6722883543183,138.33436032698245
2024-01-12,99.19564339748536,112.96632061758669,104.65684223195291,119.05035623685274,105.49031867725357,139.43538989050728
2024-01-15,100.67264414263136,108.41333938563142,102.55915808253559,120.00274340763184,102.54475441612573,140.13373294353622
2024-01-16,101.68083697773697,112.21091453617562,102.45416761807786,122.53779125244941,104.30894747243767,149.95316973326098
2024-01-17,101.583617806609,112.74184134718516,106.52835495848764,122.32210307662875,105.56447741633306,151.33078109001562
2024-01-18,99.92764815988441,112.58025588722663,105.28343295862184,124.12025237803007,101.14718753751363,147.6384942427062
2024-01-19,96.99403300777416,111.41566881455402,107.93647148031333,127.19674319774022,99.48806050599207,147.3454858405637
2024-01-22,96.17978131930332,112.36479689516702,110.72042598034977,129.7693655354538,102.5438361721697,141.00197745059538
2024-01-23,97.89026810142597,112.3364065669156,109.83777621752333,133.04111709454668,100.09915441146882,140.7744439228191
2024-01-24,98.35948809725663,114.90021282465258,110.81246431345699,134.57075818887358,98.98329834234781,137.92809789045296
2024-01-25,95.98714126891849,115.2206044205657,113.58656246575855,134.76353479340585,100.17339702239025,141.17740294950872
2024-01-26,96.36835266865182,115.62528090927812,112.97632630319063,131.60330878290233,102.19547668555111,139.30681038091853
2024-01-29,97.16243868428464,114.84488376879831,112.66565073401866,131.15780597439138,101.59546976287014,138.95631757976128
2024-01-30,95.50771740722372,114.77153137530983,111.72040608443362,129.5481368308109,100.12918380515991,136.82061327731807
2024-01-31,95.84972082729308,115.53800274906881,110.0657621571591,133.87635710380832,103.79527369350924,142.9567246286357
2024-02-01,96.00936427638601,111.7088726885284,109.03172138540742,133.56368143863497,108.45040031130986,141.86996382433378
2024-02-02,93.88647365446391,108.79141528509902,107.0803789697875,133.8508942229889,111.18154210136163,148.58019058302344
2024-02-05,94.60800316257928,110.47593446147157,107.16728338987261,135.00323368435895,111.46351674827672,151.69601400101644
2024-02-06,95.7229195039392,110.90955155911863,105.9684503213947,135.13209318188748,109.27751876483613,153.59669117552392
2024-02-07,97.86791739356498,110.5574562178828,106.37261862174904,138.65357189313679,107.07500606039656,155.08116225695733
2024-02-08,100.00246432538343,110.6535368465018,103.94997411763002,137.40582773255218,108.52628836728208,156.67812470771375
2024-02-09,97.33332632328683,111.48116628198352,104.49852628803264,137.84886516885692,109.71130198297084,149.3663070199849
2024-02-12,95.57248270218516,110.33933386985449,105.84501517956596,136.3630543643626,113.66918605522552,148.38787765806572
2024-02-13,96.61032756599587,108.68941119247044,102.75729707169762,133.72968797285333,115.5789221639985,151.61714943553835
2024-02-14,97.65700251974344,109.17054378358993,103.36647850782703,132.54788445542087,111.36093556844413,151.49250626810826
2024-02-15,98.71750821152655,107.10865920782891,105.31920140262953,132.51401591209148,114.37417246501846,146.3215231839866
2024-02-16,106.67821305761494,108.04079431180901,103.45648988555006,131.70293406945476,111.60030384937147,146.1884148983702
2024-02-19,107.95718991836807,104.47598212129542,106.11673084033781,130.3812136789449,110.57836894591888,152.61202867626676
2024-02-20,110.49232612348227,106.7020447402278,106.81784575821388,127.69796284893694,111.31672271040036,157.50720976590517
2024-02-21,112.67708883280446,107.76923964380516,105.72589300857716,127.5771432448491,117.05819253112944,157.32616481694822
2024-02-22,114.2117214926991,108.37667232682594,105.66918245840634,124.767302334168,126.5729911763123,161.17768100806413
2024-02-23,113.550599381111,110.5830348742282,106.58983997305288,126.23575884119114,128.55890752226554,159.77150322757214
2024-02-26,115.34503393103661,114.38571182122533,106.74344854049414,126.4298813461642,128.02266366391896,153.16992101720777
2024-02-27,113.63271252732181,116.78837960695392,107.64186135575466,123.7328225747126,129.7967738692389,149.73038602974387
2024-02-28,113.15234030654493,112.62301502699137,106.19738808794231,123.1972153519624,132.76243591979664,155.7587708197324
2024-02-29,112.11529754299427,109.83228844354518,106.49946126482482,121.85162329971241,131.75506679652972,154.75738653629202
2024-03-01,112.35519836233041,108.52257113754345,104.296125027657,122.47313744242454,137.85810454569463,153.88014851229758
2024-03-04,117.73760220833486,108.63351845465937,104.15350475954851,124.99809240728173,138.70878968327705,152.79208690101123
2024-03-05,113.47847080597484,109.81895889220685,102.78168787016197,121.56764896004584,140.5017963983638,160.3055213429606
2024-03-06,115.1042613663156,108.29059470575199,101.68443614855556,121.81412052130706,142.91762005762098,167.02282433085344
2024-03-07,111.5066266289449,108.75021431755853,103.61847583326708,121.55833714406158,144.48967417639204,176.61990277306384
2024-03-08,110.51435073918134,107.17317477941215,105.36023668706606,122.8254681784939,147.6111658247084,175.98941501933277
2024-03-11,113.00413324213952,105.92334011354474,106.35923520326665,123.2558577557536,145.40896618727842,177.3658349215404
2024-03-12,113.20609372230889,103.03640826368958,104.66216473576353,121.909967287933,143.45088115642528,170.83503781991388
2024-03-13,110.84746867697793,101.20192102532982,104.19785643754146,121.36432718882871,139.61502719347325,177.33165927139197
2024-03-14,109.32761604152243,98.5519723428569,106.14308294379322,119.95978988778653,141.2139844194593,172.29829908251986
2024-03-15,110.87916236937323,96.69547256420124,106.400872460991,121.948242076271,144.0484602592428,173.30389305854268
2024-03-18,109.3259348520164,98.80413122493661,110.20075190556028,122.0238337389659,145.7647606988752,168.6817996014027
2024-03-19,109.85516541684515,96.9942249487883,110.88609323900204,125.59145828741255,152.0571451349532,166.28321131329307
2024-03-20,110.01032851546772,102.28868711099841,111.2393542278108,125.51488187869764,152.09670027073864,162.90396674456593
2024-03-21,108.64028096699553,103.35456334503834,110.75798184574673,124.22547121817189,154.722787188671,160.511242137905
2024-03-22,113.45668473766386,103.7892252034473,111.01336403111611,121.47306061409985,150.61735142640418,158.42573221062545
2024-03-25,114.96175550889305,102.07369029424179,110.7929942137379,118.26707562693774,149.22646202823802,156.33156949056033
2024-03-26,110.45372561435562,103.56518320518792,112.00966624686868,115.52458686143005,151.9047189712574,159.68650427722847
2024-03-27,110.92183308739376,102.43090230167007,113.6627474488133,116.02321267238258,155.22583060168103,155.39821868682304
2024-03-28,109.51812027476836,102.73251244012333,112.36425447451037,116.94703683447094,154.15087868307572,156.3198940911985
2024-03-29,111.45697970696114,108.18365957316826,110.17581101872858,114.24020523903317,153.93676068935176,161.2173556483015
2024-04-01,109.75913350057323,108.03001837628682,107.21479919397319,115.81902804997233,148.26408318199339,159.22584138196365
2024-04-02,109.56232228360736,110.59718126993158,108.06729783848849,115.01734626618214,147.0053968712102,156.45612327442285
2024-04-03,110.72983174531768,109.10722065330596,106.32534246937283,115.30546788515088,150.37450441106606,155.61927705173636
2024-04-04,112.7201716160827,109.0854265015523,102.97747790545836,118.16337002634396,152.6135644774403,160.34145303528385
2024-04-05,110.10147735576585,113.07454792643085,103.61053172913381,119.79964811748324,154.59760540156344,161.18589295563402
2024-04-08,109.42205149045353,111.72136691660172,107.59067442264737,119.3538712902999,154.85202588481818,159.12307449064875
2024-04-09,108.44178996625212,115.9033839836568,107.61315637153623,117.8043155772073,154.9413360504473,161.12409950970368
2024-04-10,107.08757379032016,117.61445988030991,109.00789087754987,114.09685287325307,152.4655303028986,156.80728522474587
2024-04-11,110.99176741853591,116.3569533774882,109.17452115813278,112.90653747898617,155.2146892039509,159.56503091888987
2024-04-12,111.9503719360966,117.89693437948524,109.04540646512748,112.58330324705213,156.919600242327,161.26786483008766
2024-04-15,109.2171373343219,120.27272763485234,110.59230546266062,110.96177005055233,158.92526257453423,160.0956625338132
2024-04-16,111.29621218636183,121.83870667342319,110.14485880207992,110.77674543309267,156.91169171466163,156.8369738044275
2024-04-17,116.17972542175548,118.13093160208093,110.62070551313256,110.93779643621234,148.74740530548584,153.4599865932529
